,year,mmwr_week,Reporting Area,Lyme disease current week,Lyme disease previous 52 weeks median ,Lyme disease previous 52 weeks maximum ,Lyme disease cummulative for 2015,Lyme disease cummulative for 2014,Malaria current week,Malaria previous 52 weeks median ,Malaria previous 52 weeks maximum ,Malaria cummulative for 2015,Malaria cummulative for 2014,"Meningococcal diseases, invasive�, All groups current week","Meningococcal diseases, invasive�, All groups previous 52 weeks median ","Meningococcal diseases, invasive�, All groups previous 52 weeks maximum ","Meningococcal diseases, invasive�, All groups cummulative for 2015","Meningococcal diseases, invasive�, All groups cummulative for 2014"
56,2015,19,S.C.,0,1,3,9,4,0,0,1,1,2,0,0,3,0,1
57,2015,19,Va.,5,17,149,134,96,0,1,5,11,19,0,0,2,7,4
58,2015,19,W. Va.,0,1,15,25,15,0,0,1,0,1,0,0,1,0,0
59,2015,19,E.S. CENTRAL,1,2,10,18,21,0,0,5,5,17,0,0,2,4,6
60,2015,19,Ala.,0,1,7,13,8,0,0,3,3,4,0,0,1,3,2
61,2015,19,Ky.,1,0,5,5,10,0,0,1,0,5,0,0,1,0,1
62,2015,19,Miss.,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
63,2015,19,Tenn.,0,0,3,0,3,0,0,2,2,8,0,0,2,1,3
64,2015,19,W.S. CENTRAL,0,0,7,2,3,1,2,10,14,25,2,0,3,15,21
65,2015,19,Ark.,0,0,0,0,0,0,0,1,2,2,0,0,1,1,1
66,2015,19,La.,0,0,1,0,1,0,0,1,2,5,1,0,1,2,3
67,2015,19,Okla.,0,0,0,0,0,0,0,3,2,1,0,0,1,2,5
68,2015,19,Tex.,0,0,7,2,2,1,1,9,8,17,1,0,3,10,12
69,2015,19,MOUNTAIN,1,1,8,9,11,0,1,6,4,22,0,0,2,4,18
70,2015,19,Ariz.,0,0,6,5,2,0,0,3,1,10,0,0,1,1,7
71,2015,19,Colo.,0,0,0,0,0,0,0,3,0,9,0,0,1,2,3
72,2015,19,Idaho,1,0,1,3,4,0,0,1,0,0,0,0,1,0,2
73,2015,19,Mont.,0,0,2,0,1,0,0,1,1,0,0,0,1,0,2
74,2015,19,Nev.,0,0,2,0,1,0,0,2,0,0,0,0,1,0,2
75,2015,19,N. Mex.,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1
76,2015,19,Utah,0,0,2,0,3,0,0,1,2,2,0,0,0,0,1
77,2015,19,Wyo.,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
78,2015,19,PACIFIC,0,2,7,14,24,0,3,6,26,39,0,1,8,42,55
79,2015,19,Alaska,0,0,1,1,2,0,0,1,1,1,0,0,1,1,0
80,2015,19,Calif.,0,1,5,8,14,0,1,5,17,24,0,0,5,21,37
81,2015,19,Hawaii,N,0,0,N,N,0,0,1,0,1,0,0,1,3,1
82,2015,19,Oreg.,0,1,3,5,8,0,0,2,6,2,0,0,3,12,11
83,2015,19,Wash.,0,0,3,0,0,0,0,3,2,11,0,0,6,5,6
84,2015,19,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2015,19,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2015,19,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2015,19,P.R.,N,0,0,N,N,0,0,1,0,0,0,0,0,0,0
88,2015,19,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
102,2015,19,,,,,,,,,,,,,,,,
22,2015,20,UNITED STATES,52,456,"2,079","4,170","4,993",10,25,58,221,471,1,7,14,154,216
23,2015,20,NEW ENGLAND,3,123,766,652,"1,616",0,1,8,13,34,0,0,3,11,9
24,2015,20,Conn.,0,27,178,164,352,0,0,2,2,8,0,0,1,1,2
25,2015,20,Maine,0,16,94,87,130,0,0,1,0,3,0,0,1,1,0
26,2015,20,Mass.,0,43,466,242,836,0,1,5,10,18,0,0,2,5,6
27,2015,20,N.H.,1,3,69,25,147,0,0,1,0,2,0,0,0,0,0
28,2015,20,R.I.,2,11,84,77,77,0,0,3,1,3,0,0,2,2,1
29,2015,20,Vt.,0,7,48,57,74,0,0,2,0,0,0,0,1,2,0
30,2015,20,MID. ATLANTIC,36,206,"1,010","2,813","2,474",4,6,25,56,112,0,1,5,16,20
31,2015,20,N.J.,1,42,203,385,747,0,1,5,10,20,0,0,1,3,3
32,2015,20,N.Y. (Upstate),18,42,203,256,299,1,1,4,15,15,0,0,1,4,4
33,2015,20,N.Y. City,0,10,560,594,601,3,3,14,25,53,0,0,3,4,8
34,2015,20,Pa.,17,91,768,"1,578",827,0,1,6,6,24,0,0,2,5,5
35,2015,20,E.N. CENTRAL,2,12,148,94,201,1,2,6,26,40,0,1,4,16,22
36,2015,20,Ill.,0,1,18,7,19,0,1,4,10,12,0,0,1,1,8
37,2015,20,Ind.,0,1,12,6,5,0,0,3,3,6,0,0,1,3,3
38,2015,20,Mich.,1,1,11,7,8,1,0,2,2,8,0,0,1,2,3
39,2015,20,Ohio,0,2,10,14,9,0,0,3,9,10,0,0,4,10,5
40,2015,20,Wis.,1,8,117,60,160,0,0,2,2,4,0,0,1,0,3
41,2015,20,W.N. CENTRAL,0,11,129,9,196,0,1,6,5,40,0,0,2,10,13
42,2015,20,Iowa,0,1,20,3,14,0,0,3,2,4,0,0,1,4,1
43,2015,20,Kans.,0,0,2,1,4,0,0,1,0,7,0,0,1,2,1
44,2015,20,Minn.,0,8,107,0,177,0,0,5,0,18,0,0,1,1,3
45,2015,20,Mo.,0,0,2,0,1,0,0,1,2,5,0,0,1,2,5
46,2015,20,Nebr.,0,0,3,5,0,0,0,2,1,2,0,0,1,1,0
47,2015,20,N. Dak.,0,0,2,0,0,0,0,1,0,3,0,0,1,0,1
48,2015,20,S. Dak.,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2
49,2015,20,S. ATLANTIC,10,58,195,556,442,4,6,19,67,129,0,1,6,32,50
50,2015,20,Del.,0,5,25,51,101,0,0,1,0,1,0,0,0,0,1
51,2015,20,D.C.,0,1,4,15,8,0,0,2,3,2,0,0,1,3,0
52,2015,20,Fla.,2,2,12,39,22,2,1,4,15,14,0,1,3,13,22
53,2015,20,Ga.,0,0,1,0,1,0,1,5,3,26,0,0,3,5,7
54,2015,20,Md.,5,20,81,248,165,2,2,8,26,55,0,0,1,1,4
55,2015,20,N.C.,0,0,78,25,17,0,0,8,7,8,0,0,1,3,11
56,2015,20,S.C.,0,1,3,9,5,0,0,1,1,2,0,0,3,0,1
57,2015,20,Va.,3,17,149,142,108,0,1,5,12,20,0,0,2,7,4
58,2015,20,W. Va.,0,1,15,27,15,0,0,1,0,1,0,0,1,0,0
59,2015,20,E.S. CENTRAL,1,2,10,19,23,1,0,5,6,18,0,0,2,4,7
60,2015,20,Ala.,0,1,7,13,9,0,0,3,3,4,0,0,1,3,2
61,2015,20,Ky.,1,0,5,6,11,0,0,1,0,6,0,0,1,0,1
62,2015,20,Miss.,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
63,2015,20,Tenn.,0,0,3,0,3,1,0,2,3,8,0,0,2,1,4
64,2015,20,W.S. CENTRAL,0,0,7,2,3,0,2,10,15,28,1,0,3,17,21
65,2015,20,Ark.,0,0,0,0,0,0,0,1,2,2,1,0,1,2,1
66,2015,20,La.,0,0,1,0,1,0,0,2,3,6,0,0,2,3,3
67,2015,20,Okla.,0,0,0,0,0,0,0,3,2,1,0,0,1,2,5
68,2015,20,Tex.,0,0,7,2,2,0,1,9,8,19,0,0,3,10,12
69,2015,20,MOUNTAIN,0,1,8,9,13,0,1,4,7,28,0,0,2,5,18
70,2015,20,Ariz.,0,0,6,5,3,0,0,3,3,12,0,0,1,1,7
71,2015,20,Colo.,0,0,0,0,0,0,0,2,0,12,0,0,1,2,3
72,2015,20,Idaho,0,0,1,3,5,0,0,1,0,0,0,0,1,0,2
73,2015,20,Mont.,0,0,2,0,1,0,0,1,1,0,0,0,1,0,2
74,2015,20,Nev.,0,0,2,0,1,0,0,2,0,1,0,0,1,1,2
75,2015,20,N. Mex.,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
76,2015,20,Utah,0,0,2,0,3,0,0,1,2,2,0,0,0,0,1
77,2015,20,Wyo.,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
78,2015,20,PACIFIC,0,2,7,16,25,0,2,6,26,42,0,1,8,43,56
79,2015,20,Alaska,0,0,1,2,2,0,0,1,1,1,0,0,1,2,0
80,2015,20,Calif.,0,1,5,8,15,0,1,5,17,26,0,0,5,21,38
81,2015,20,Hawaii,N,0,0,N,N,0,0,1,0,1,0,0,1,3,1
82,2015,20,Oreg.,0,1,3,6,8,0,0,2,6,2,0,0,3,12,11
83,2015,20,Wash.,0,0,3,0,0,0,0,3,2,12,0,0,6,5,6
84,2015,20,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2015,20,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2015,20,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2015,20,P.R.,N,0,0,N,N,0,0,1,0,0,0,0,0,0,0
88,2015,20,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
102,2015,20,,,,,,,,,,,,,,,,
22,2015,21,UNITED STATES,94,428,"2,019","4,480","4,746",11,24,59,246,501,5,7,14,164,222
23,2015,21,NEW ENGLAND,3,114,766,745,"1,808",1,1,8,14,36,0,0,3,11,9
24,2015,21,Conn.,1,22,178,192,398,0,0,2,1,8,0,0,1,1,2
25,2015,21,Maine,1,15,94,106,149,1,0,1,1,3,0,0,1,1,0
26,2015,21,Mass.,1,35,466,279,920,0,1,5,11,20,0,0,2,5,6
27,2015,21,N.H.,0,3,69,25,173,0,0,1,0,2,0,0,0,0,0
28,2015,21,R.I.,0,11,84,86,83,0,0,3,1,3,0,0,2,2,1
29,2015,21,Vt.,0,7,48,57,85,0,0,2,0,0,0,0,1,2,0
30,2015,21,MID. ATLANTIC,45,196,879,"2,936","1,914",2,5,25,61,119,1,1,5,17,21
31,2015,21,N.J.,0,39,203,410,804,0,1,5,11,23,0,0,1,3,3
32,2015,21,N.Y. (Upstate),26,40,189,281,293,1,1,4,17,16,0,0,1,4,4
33,2015,21,N.Y. City,1,10,560,594,138,1,3,14,26,56,1,0,3,5,8
34,2015,21,Pa.,18,87,778,"1,651",679,0,1,6,7,24,0,0,2,5,6
35,2015,21,E.N. CENTRAL,4,12,150,116,248,1,2,6,29,45,0,1,4,18,23
36,2015,21,Ill.,0,1,20,7,27,0,1,4,12,13,0,0,1,3,8
37,2015,21,Ind.,0,1,12,7,7,0,0,3,3,6,0,0,1,3,3
38,2015,21,Mich.,2,1,11,11,9,0,0,2,2,8,0,0,1,2,4
39,2015,21,Ohio,2,2,10,18,11,1,0,3,10,13,0,0,4,10,5
40,2015,21,Wis.,0,9,117,73,194,0,0,2,2,5,0,0,1,0,3
41,2015,21,W.N. CENTRAL,0,10,129,6,221,0,1,6,6,41,0,0,2,10,13
42,2015,21,Iowa,0,1,20,5,20,0,0,3,3,4,0,0,1,4,1
43,2015,21,Kans.,0,0,2,1,4,0,0,1,0,7,0,0,1,2,1
44,2015,21,Minn.,0,7,107,0,195,0,0,5,0,18,0,0,1,1,3
45,2015,21,Mo.,0,0,2,0,1,0,0,1,2,6,0,0,1,2,5
46,2015,21,Nebr.,0,0,3,0,1,0,0,2,1,2,0,0,1,1,0
47,2015,21,N. Dak.,0,0,2,0,0,0,0,1,0,3,0,0,1,0,1
48,2015,21,S. Dak.,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2
49,2015,21,S. ATLANTIC,36,58,195,621,478,4,6,19,77,140,0,1,6,32,52
50,2015,21,Del.,3,5,25,63,110,0,0,1,0,1,0,0,0,0,1
51,2015,21,D.C.,0,1,4,17,8,0,0,2,4,3,0,0,1,3,0
52,2015,21,Fla.,1,2,12,40,22,0,1,4,15,15,0,1,3,13,22
53,2015,21,Ga.,0,0,1,0,1,0,1,5,3,29,0,0,3,5,9
54,2015,21,Md.,15,19,81,271,186,2,2,8,30,57,0,0,1,1,4
55,2015,21,N.C.,11,0,78,37,17,0,0,8,8,8,0,0,1,3,11
56,2015,21,S.C.,0,1,3,9,6,0,0,1,1,2,0,0,3,0,1
57,2015,21,Va.,6,17,149,155,113,2,1,5,16,24,0,0,2,7,4
58,2015,21,W. Va.,0,2,15,29,15,0,0,1,0,1,0,0,1,0,0
59,2015,21,E.S. CENTRAL,1,1,10,20,25,0,0,5,6,18,0,0,2,5,7
60,2015,21,Ala.,1,1,7,14,10,0,0,3,3,4,0,0,1,4,2
61,2015,21,Ky.,0,0,5,6,12,0,0,1,0,6,0,0,1,0,1
62,2015,21,Miss.,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
63,2015,21,Tenn.,0,0,3,0,3,0,0,2,3,8,0,0,2,1,4
64,2015,21,W.S. CENTRAL,0,0,7,3,4,2,2,10,18,29,0,0,3,18,22
65,2015,21,Ark.,0,0,0,0,0,0,0,1,2,2,0,0,1,2,1
66,2015,21,La.,0,0,1,0,1,0,0,3,3,6,0,0,2,3,4
67,2015,21,Okla.,0,0,0,0,0,0,0,3,2,1,0,0,1,2,5
68,2015,21,Tex.,0,0,7,3,3,2,1,9,11,20,0,0,3,11,12
69,2015,21,MOUNTAIN,3,1,8,13,16,0,1,4,7,29,0,0,2,6,18
70,2015,21,Ariz.,0,0,6,6,4,0,0,3,3,12,0,0,1,2,7
71,2015,21,Colo.,0,0,0,0,0,0,0,2,0,12,0,0,2,2,3
72,2015,21,Idaho,3,0,1,6,5,0,0,1,0,0,0,0,1,0,2
73,2015,21,Mont.,0,0,2,0,2,0,0,1,1,0,0,0,1,0,2
74,2015,21,Nev.,0,0,2,0,2,0,0,2,0,2,0,0,1,1,2
75,2015,21,N. Mex.,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
76,2015,21,Utah,0,0,2,0,3,0,0,1,2,2,0,0,0,0,1
77,2015,21,Wyo.,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
78,2015,21,PACIFIC,2,2,8,20,32,1,3,7,28,44,4,1,8,47,57
79,2015,21,Alaska,2,0,1,4,2,0,0,1,1,1,0,0,1,2,0
80,2015,21,Calif.,0,1,6,8,21,0,1,5,18,27,0,0,5,21,39
81,2015,21,Hawaii,N,0,0,N,N,0,0,1,0,1,0,0,1,3,1
82,2015,21,Oreg.,0,1,3,8,9,0,0,2,6,3,2,0,3,14,11
83,2015,21,Wash.,0,0,3,0,0,1,0,3,3,12,2,0,6,7,6
84,2015,21,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2015,21,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2015,21,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2015,21,P.R.,N,0,0,N,N,0,0,1,0,0,0,0,0,0,0
88,2015,21,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
102,2015,21,,,,,,,,,,,,,,,,
22,2015,22,UNITED STATES,158,421,"2,019","4,884","5,297",11,24,59,264,542,0.0,7,14,169,227
23,2015,22,NEW ENGLAND,6,100,766,783,"2,037",0,1,8,15,37,0.0,0,3,11,9
24,2015,22,Conn.,0,19,178,215,430,0,0,2,1,8,0.0,0,1,1,2
25,2015,22,Maine,0,12,94,106,166,0,0,2,2,3,0.0,0,1,1,0
26,2015,22,Mass.,0,27,466,279,"1,034",0,1,5,11,21,0.0,0,2,5,6
27,2015,22,N.H.,3,3,69,29,204,0,0,1,0,2,0.0,0,0,0,0
28,2015,22,R.I.,1,11,84,90,105,0,0,3,1,3,0.0,0,2,2,1
29,2015,22,Vt.,2,6,48,64,98,0,0,2,0,0,0.0,0,1,2,0
30,2015,22,MID. ATLANTIC,97,196,879,"3,165","2,095",5,5,25,66,132,0.0,1,5,17,22
31,2015,22,N.J.,2,39,203,477,878,0,1,5,11,27,0.0,0,1,3,3
32,2015,22,N.Y. (Upstate),39,39,189,319,333,1,1,4,18,17,0.0,0,1,4,4
33,2015,22,N.Y. City,19,10,560,613,146,4,3,14,30,63,0.0,0,3,5,8
34,2015,22,Pa.,37,87,788,"1,756",738,0,1,6,7,25,0.0,0,2,5,7
35,2015,22,E.N. CENTRAL,4,14,150,155,296,1,2,6,31,49,0.0,1,5,21,25
36,2015,22,Ill.,0,1,20,11,38,0,1,4,12,14,0.0,0,1,3,8
37,2015,22,Ind.,0,1,12,7,9,0,0,3,3,6,0.0,0,1,3,3
38,2015,22,Mich.,2,1,11,17,11,0,0,2,3,9,0.0,0,1,2,5
39,2015,22,Ohio,1,2,10,21,11,1,0,3,11,15,0.0,0,4,10,5
40,2015,22,Wis.,1,9,117,99,227,0,0,2,2,5,0.0,0,1,3,4
41,2015,22,W.N. CENTRAL,0,9,129,15,260,0,1,6,8,46,0.0,0,2,10,13
42,2015,22,Iowa,0,1,20,13,35,0,0,3,4,4,0.0,0,1,4,1
43,2015,22,Kans.,0,0,2,2,5,0,0,1,0,7,0.0,0,1,2,1
44,2015,22,Minn.,0,7,107,0,218,0,0,4,0,23,0.0,0,1,1,3
45,2015,22,Mo.,0,0,2,0,1,0,0,1,2,6,0.0,0,1,2,5
46,2015,22,Nebr.,0,0,3,0,1,0,0,2,1,2,0.0,0,1,1,0
47,2015,22,N. Dak.,0,0,2,0,0,0,0,1,0,3,0.0,0,1,0,1
48,2015,22,S. Dak.,0,0,1,0,0,0,0,1,1,1,0.0,0,0,0,2
49,2015,22,S. ATLANTIC,48,59,195,708,522,3,6,19,81,147,0.0,1,6,32,52
50,2015,22,Del.,5,5,25,75,117,0,0,1,0,1,0.0,0,0,0,1
51,2015,22,D.C.,0,1,4,17,9,0,0,2,4,3,0.0,0,1,3,0
52,2015,22,Fla.,2,2,12,42,24,0,1,4,15,15,0.0,1,3,13,22
53,2015,22,Ga.,0,0,1,0,1,0,0,5,3,31,0.0,0,3,5,9
54,2015,22,Md.,18,21,81,302,203,0,2,8,30,57,0.0,0,1,1,4
55,2015,22,N.C.,5,0,78,46,17,1,0,8,9,8,0.0,0,1,3,11
56,2015,22,S.C.,0,1,3,11,8,0,0,1,1,2,0.0,0,3,0,1
57,2015,22,Va.,18,17,149,186,128,2,1,5,19,29,0.0,0,2,7,4
58,2015,22,W. Va.,0,2,15,29,15,0,0,1,0,1,0.0,0,1,0,0
59,2015,22,E.S. CENTRAL,2,1,10,22,30,0,0,5,7,20,0.0,0,2,5,7
60,2015,22,Ala.,0,1,7,13,15,0,0,3,4,4,0.0,0,1,4,2
61,2015,22,Ky.,2,0,5,9,12,0,0,1,0,7,0.0,0,1,0,1
62,2015,22,Miss.,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,0
63,2015,22,Tenn.,0,0,3,0,3,0,0,2,3,9,0.0,0,2,1,4
64,2015,22,W.S. CENTRAL,0,0,7,3,5,0,2,10,18,31,0.0,0,3,18,22
65,2015,22,Ark.,0,0,0,0,0,0,0,1,2,2,0.0,0,1,2,1
66,2015,22,La.,0,0,1,0,1,0,0,3,3,7,0.0,0,2,3,4
67,2015,22,Okla.,0,0,0,0,0,0,0,3,2,1,0.0,0,1,2,5
68,2015,22,Tex.,0,0,7,3,4,0,1,9,11,21,0.0,0,3,11,12
69,2015,22,MOUNTAIN,0,1,8,12,16,2,1,4,9,30,0.0,0,2,6,19
70,2015,22,Ariz.,0,0,6,6,4,2,0,3,5,12,0.0,0,1,2,7
71,2015,22,Colo.,0,0,0,0,0,0,0,2,0,13,0.0,0,2,2,3
72,2015,22,Idaho,0,0,2,5,5,0,0,1,0,0,0.0,0,1,0,2
73,2015,22,Mont.,0,0,2,0,2,0,0,1,1,0,0.0,0,1,0,2
74,2015,22,Nev.,0,0,2,0,2,0,0,2,0,2,0.0,0,1,1,2
75,2015,22,N. Mex.,0,0,0,0,0,0,0,1,1,1,0.0,0,1,1,2
76,2015,22,Utah,0,0,2,0,3,0,0,1,2,2,0.0,0,0,0,1
77,2015,22,Wyo.,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0
78,2015,22,PACIFIC,1,2,8,21,36,0,2,7,29,50,0.0,2,7,49,58
79,2015,22,Alaska,0,0,1,3,2,0,0,1,1,1,0.0,0,1,2,0
80,2015,22,Calif.,0,1,6,8,22,0,1,5,19,30,0.0,0,4,23,39
81,2015,22,Hawaii,N,0,0,N,N,0,0,1,0,1,0.0,0,1,3,1
82,2015,22,Oreg.,1,1,3,10,12,0,0,2,6,4,0.0,0,3,14,12
83,2015,22,Wash.,0,0,3,0,0,0,0,3,3,14,0.0,0,6,7,6
84,2015,22,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0.0,0,0,0,0
85,2015,22,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
86,2015,22,Guam,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
87,2015,22,P.R.,N,0,0,N,N,0,0,1,0,0,0.0,0,0,0,0
88,2015,22,V.I.,N,0,0,N,N,0,0,0,0,0,0.0,0,0,0,0
102,2015,22,,,,,,,,,,,,,,,,
22,2015,23,UNITED STATES,181,406,"2,019","5,369","6,254",13,23,59,281,577,4,7,14,176,235
23,2015,23,NEW ENGLAND,13,82,766,865,"2,416",0,1,8,15,40,0,0,3,12,9
24,2015,23,Conn.,0,18,178,215,521,0,0,2,1,9,0,0,1,1,2
25,2015,23,Maine,4,10,94,135,185,0,0,2,2,3,0,0,1,1,0
26,2015,23,Mass.,0,25,466,308,"1,246",0,1,5,11,23,0,0,3,6,6
27,2015,23,N.H.,0,3,69,30,238,0,0,1,0,2,0,0,0,0,0
28,2015,23,R.I.,0,11,84,100,117,0,0,3,1,3,0,0,2,2,1
29,2015,23,Vt.,9,6,48,77,109,0,0,2,0,0,0,0,1,2,0
30,2015,23,MID. ATLANTIC,114,185,879,"3,440","2,446",10,5,25,74,138,0,1,5,17,22
31,2015,23,N.J.,1,36,203,566,"1,053",0,1,5,12,27,0,0,1,3,3
32,2015,23,N.Y. (Upstate),45,37,189,351,392,0,1,4,18,18,0,0,1,4,4
33,2015,23,N.Y. City,0,10,560,613,162,10,2,14,37,68,0,0,3,5,8
34,2015,23,Pa.,68,84,793,"1,910",839,0,1,6,7,25,0,0,2,5,7
35,2015,23,E.N. CENTRAL,6,14,150,198,380,0,2,6,32,52,2,1,5,23,25
36,2015,23,Ill.,0,1,20,14,56,0,1,4,12,16,0,0,1,3,8
37,2015,23,Ind.,0,1,12,7,13,0,0,3,3,7,0,0,1,3,3
38,2015,23,Mich.,1,1,11,22,13,0,0,2,4,9,0,0,1,2,5
39,2015,23,Ohio,3,2,10,24,14,0,0,3,11,15,2,0,4,12,5
40,2015,23,Wis.,2,9,117,131,284,0,0,2,2,5,0,0,1,3,4
41,2015,23,W.N. CENTRAL,1,7,129,16,330,0,1,6,8,49,0,0,2,10,14
42,2015,23,Iowa,0,1,20,13,47,0,0,3,4,5,0,0,1,4,1
43,2015,23,Kans.,0,0,2,2,6,0,0,1,0,7,0,0,1,2,1
44,2015,23,Minn.,0,6,107,0,273,0,0,4,0,24,0,0,1,1,3
45,2015,23,Mo.,0,0,2,0,1,0,0,1,2,7,0,0,1,2,6
46,2015,23,Nebr.,1,0,3,1,1,0,0,2,1,2,0,0,1,1,0
47,2015,23,N. Dak.,0,0,2,0,2,0,0,1,0,3,0,0,1,0,1
48,2015,23,S. Dak.,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2
49,2015,23,S. ATLANTIC,46,61,195,787,585,2,6,19,84,161,1,1,6,34,56
50,2015,23,Del.,10,5,25,87,132,0,0,1,0,1,0,0,0,0,1
51,2015,23,D.C.,0,1,4,20,9,0,0,2,4,3,0,0,1,3,0
52,2015,23,Fla.,4,2,12,46,27,1,1,4,16,16,1,1,3,14,24
53,2015,23,Ga.,0,0,1,0,1,0,0,5,3,35,0,0,3,5,9
54,2015,23,Md.,16,22,81,332,230,1,2,8,31,63,0,0,1,1,4
55,2015,23,N.C.,0,0,78,47,17,0,0,8,9,8,0,0,1,4,11
56,2015,23,S.C.,0,1,3,12,9,0,0,1,1,2,0,0,3,0,2
57,2015,23,Va.,16,18,149,211,144,0,1,5,20,32,0,0,2,7,5
58,2015,23,W. Va.,0,2,15,32,16,0,0,1,0,1,0,0,1,0,0
59,2015,23,E.S. CENTRAL,0,1,10,23,35,1,0,5,8,20,0,0,2,5,8
60,2015,23,Ala.,0,1,7,13,20,0,0,3,4,4,0,0,1,4,2
61,2015,23,Ky.,0,0,5,9,12,0,0,1,0,7,0,0,1,0,2
62,2015,23,Miss.,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0
63,2015,23,Tenn.,0,0,3,1,3,0,0,2,3,9,0,0,2,1,4
64,2015,23,W.S. CENTRAL,0,0,7,3,6,0,2,10,18,34,0,0,3,18,23
65,2015,23,Ark.,0,0,0,0,0,0,0,1,2,2,0,0,1,2,1
66,2015,23,La.,0,0,1,0,1,0,0,2,3,10,0,0,2,3,4
67,2015,23,Okla.,0,0,0,0,0,0,0,3,2,1,0,0,1,2,5
68,2015,23,Tex.,0,0,7,3,5,0,1,9,11,21,0,0,3,11,13
69,2015,23,MOUNTAIN,1,1,8,13,18,0,1,4,9,32,0,0,2,6,20
70,2015,23,Ariz.,0,0,6,6,6,0,0,3,5,12,0,0,1,2,7
71,2015,23,Colo.,0,0,0,0,0,0,0,2,0,14,0,0,2,2,3
72,2015,23,Idaho,0,0,2,5,5,0,0,1,0,0,0,0,1,0,2
73,2015,23,Mont.,1,0,2,1,2,0,0,1,1,0,0,0,1,0,3
74,2015,23,Nev.,0,0,2,0,2,0,0,2,0,3,0,0,1,1,2
75,2015,23,N. Mex.,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2
76,2015,23,Utah,0,0,2,0,3,0,0,1,2,2,0,0,0,0,1
77,2015,23,Wyo.,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
78,2015,23,PACIFIC,0,2,8,24,38,0,3,7,33,51,1,2,7,51,58
79,2015,23,Alaska,0,0,1,3,2,0,0,1,1,1,0,0,1,2,0
80,2015,23,Calif.,0,1,6,8,22,0,1,5,22,30,0,1,4,24,39
81,2015,23,Hawaii,N,0,0,N,N,0,0,1,0,1,0,0,1,3,1
82,2015,23,Oreg.,0,1,3,13,14,0,0,2,7,5,1,0,3,15,12
83,2015,23,Wash.,0,0,3,0,0,0,0,3,3,14,0,0,6,7,6
84,2015,23,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2015,23,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2015,23,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2015,23,P.R.,N,0,0,N,N,0,0,1,0,0,0,0,0,0,0
88,2015,23,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
102,2015,23,,,,,,,,,,,,,,,,
22,2015,24,UNITED STATES,292,383,"2,019","6,194","7,367",16,22,59,298,626,2,6,14,181,244
23,2015,24,NEW ENGLAND,27,79,766,"1,179","2,848",0,1,8,14,47,0,0,3,12,9
24,2015,24,Conn.,11,24,178,368,623,0,0,1,0,11,0,0,1,1,2
25,2015,24,Maine,1,11,94,146,224,0,0,2,2,3,0,0,1,1,0
26,2015,24,Mass.,1,26,466,378,"1,463",0,1,5,11,28,0,0,3,6,6
27,2015,24,N.H.,4,4,69,78,278,0,0,1,0,2,0,0,0,0,0
28,2015,24,R.I.,3,11,84,123,140,0,0,3,1,3,0,0,2,2,1
29,2015,24,Vt.,7,6,48,86,120,0,0,2,0,0,0,0,1,2,0
30,2015,24,MID. ATLANTIC,196,190,879,"3,795","2,854",8,5,25,82,151,2,1,5,20,24
