,year,mmwr_week,Reporting Area,"Meningococcal disease, all serogroups current week","Meningococcal disease, all serogroups previous 52 weeks median ","Meningococcal disease, all serogroups previous 52 weeks maximum ","Meningococcal disease, all serogroups cummulative for 2018","Meningococcal disease, all serogroups cummulative for 2017",Mumps current week,Mumps previous 52 weeks median ,Mumps previous 52 weeks maximum ,Mumps cummulative for 2018,Mumps cummulative for 2017,Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2018,Pertussis cummulative for 2017
37,2018,19,Michigan,0,0,1,3,3,0,0,2,10,16,0,12,25,107,210
38,2018,19,Ohio,1,0,2,6,7,7,0,3,17,44,11,13,28,186,332
39,2018,19,Wisconsin,0,0,1,4,3,0,0,2,6,39,0,11,27,43,280
40,2018,19,West North Central,0,0,3,11,13,0,2,27,30,684,3,26,117,233,522
41,2018,19,Iowa,0,0,1,1,0,0,1,7,10,81,0,3,8,19,33
42,2018,19,Kansas,0,0,1,1,2,0,0,3,1,150,0,3,11,27,67
43,2018,19,Minnesota,0,0,3,0,6,0,0,10,4,41,0,10,32,58,242
44,2018,19,Missouri,0,0,3,9,3,0,1,11,14,401,0,5,87,52,119
45,2018,19,Nebraska,0,0,0,0,2,0,0,2,1,1,3,2,14,54,33
46,2018,19,North Dakota,0,0,0,0,0,0,0,1,0,10,0,0,4,13,24
47,2018,19,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4
48,2018,19,South Atlantic,0,1,4,25,30,2,6,21,158,84,5,27,59,312,488
49,2018,19,Delaware,0,0,0,0,1,0,0,6,20,0,0,0,2,0,3
50,2018,19,District of Columbia,0,0,1,0,0,0,0,12,4,10,0,0,1,2,11
51,2018,19,Florida,0,0,2,12,10,2,1,9,27,10,3,7,15,96,135
52,2018,19,Georgia,0,0,2,4,4,0,1,4,8,24,0,0,11,1,61
53,2018,19,Maryland,0,0,2,3,1,0,0,3,13,4,2,2,6,26,39
54,2018,19,North Carolina,0,0,2,5,4,0,0,3,2,12,0,8,24,122,98
55,2018,19,South Carolina,0,0,0,0,3,0,0,1,1,0,0,2,9,7,80
56,2018,19,Virginia,0,0,2,1,6,0,1,19,82,24,0,6,29,48,58
57,2018,19,West Virginia,0,0,1,0,1,0,0,1,1,0,0,0,4,10,3
58,2018,19,East South Central,0,0,2,5,4,0,1,11,22,79,0,13,42,151,377
59,2018,19,Alabama,0,0,1,2,0,0,0,11,6,20,0,3,17,33,69
60,2018,19,Kentucky,0,0,1,1,1,0,0,3,5,13,0,4,25,66,230
61,2018,19,Mississippi,0,0,1,0,1,0,0,2,2,17,0,0,3,17,14
62,2018,19,Tennessee,0,0,2,2,2,0,1,6,9,29,0,4,9,35,64
63,2018,19,West South Central,0,0,3,11,12,2,4,24,50,975,20,34,152,293,549
64,2018,19,Arkansas,0,0,1,0,0,0,0,4,3,523,0,3,9,17,69
65,2018,19,Louisiana,0,0,1,0,3,0,0,4,2,51,0,1,6,35,35
66,2018,19,Oklahoma,0,0,1,0,0,0,0,14,5,120,10,0,43,18,7
67,2018,19,Texas,0,0,3,11,9,2,3,23,40,281,10,25,145,223,438
68,2018,19,Mountain,1,0,2,8,10,0,1,6,21,129,37,36,73,758,802
69,2018,19,Arizona,0,0,1,1,3,0,0,4,5,22,7,6,17,100,193
70,2018,19,Colorado,1,0,1,3,1,0,0,2,10,66,12,11,41,287,243
71,2018,19,Idaho,0,0,1,2,1,0,0,1,1,5,17,2,21,157,17
72,2018,19,Montana,0,0,1,0,0,0,0,2,1,2,0,1,18,21,11
73,2018,19,Nevada,0,0,0,0,2,0,0,1,1,4,0,1,10,9,42
74,2018,19,New Mexico,0,0,1,1,2,0,0,1,1,0,1,4,10,96,90
75,2018,19,Utah,0,0,1,1,1,0,0,3,2,30,0,6,16,88,204
76,2018,19,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
77,2018,19,Pacific,3,1,5,37,50,9,34,81,439,721,9,56,187,807,956
78,2018,19,Alaska,0,0,1,1,1,0,4,25,193,1,0,1,5,23,21
79,2018,19,California,0,0,4,18,32,0,2,6,23,113,0,34,63,483,730
80,2018,19,Hawaii,0,0,1,0,0,0,20,45,186,64,0,1,4,7,11
81,2018,19,Oregon,1,0,2,11,11,0,0,4,11,37,1,6,22,138,82
82,2018,19,Washington,2,0,2,7,6,9,1,51,26,506,8,10,143,156,112
84,2018,19,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2018,19,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2018,19,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2018,19,Puerto Rico,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
88,2018,19,U.S. Virgin Islands,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,2018,20,United States,2,7,13,137,167,23,74,129,"1,229","3,426",94,304,616,"3,845","6,264"
22,2018,20,New England,0,0,2,6,5,0,3,16,36,64,3,18,43,170,330
23,2018,20,Connecticut,0,0,0,0,0,0,0,2,1,6,0,1,5,15,29
24,2018,20,Maine,0,0,1,0,0,0,0,1,4,1,3,5,15,83,108
25,2018,20,Massachusetts,0,0,1,5,4,0,2,14,16,55,0,6,20,44,82
26,2018,20,New Hampshire,0,0,0,0,0,0,0,1,1,2,0,1,5,10,21
27,2018,20,Rhode Island,0,0,1,1,0,0,0,11,2,0,0,0,24,10,18
28,2018,20,Vermont,0,0,1,0,1,0,0,7,12,0,0,1,4,8,72
29,2018,20,Middle Atlantic,0,1,3,13,15,7,11,63,283,310,5,39,68,340,722
30,2018,20,New Jersey,0,0,2,2,2,0,0,4,19,19,0,7,15,51,179
31,2018,20,New York (excluding New York City),0,0,2,5,6,3,3,54,40,74,5,9,26,97,144
32,2018,20,New York City,0,0,1,1,3,0,5,16,128,116,0,3,6,35,48
33,2018,20,Pennsylvania,0,0,2,5,4,4,1,15,96,101,0,17,31,157,351
34,2018,20,East North Central,0,1,2,17,20,1,5,15,122,321,9,56,104,482,"1,210"
35,2018,20,Illinois,0,0,1,1,4,0,3,12,83,187,0,9,46,80,233
36,2018,20,Indiana,0,0,2,3,3,0,0,2,5,32,0,5,19,49,112
37,2018,20,Michigan,0,0,1,3,3,0,0,2,10,16,0,12,25,115,218
38,2018,20,Ohio,0,0,2,6,7,1,0,7,18,46,9,12,28,195,350
39,2018,20,Wisconsin,0,0,1,4,3,0,0,2,6,40,0,11,27,43,297
40,2018,20,West North Central,0,0,3,11,14,0,2,21,32,701,2,26,117,252,571
41,2018,20,Iowa,0,0,1,1,0,0,1,5,10,83,0,3,8,23,40
42,2018,20,Kansas,0,0,1,1,2,0,0,3,1,151,0,3,11,28,68
43,2018,20,Minnesota,0,0,3,0,6,0,0,10,4,44,0,10,32,66,252
44,2018,20,Missouri,0,0,3,9,4,0,1,11,16,412,1,5,87,57,146
45,2018,20,Nebraska,0,0,0,0,2,0,0,2,1,1,1,2,14,55,37
46,2018,20,North Dakota,0,0,0,0,0,0,0,0,0,10,0,0,4,13,24
47,2018,20,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4
48,2018,20,South Atlantic,0,1,4,26,33,7,6,25,207,87,9,27,60,369,518
49,2018,20,Delaware,0,0,0,0,1,0,0,6,20,0,0,0,2,0,3
50,2018,20,District of Columbia,0,0,1,0,0,0,0,12,4,10,0,0,1,2,11
51,2018,20,Florida,0,0,2,12,11,2,1,9,29,11,4,7,15,100,139
52,2018,20,Georgia,0,0,2,5,4,0,1,4,8,25,0,1,12,1,63
53,2018,20,Maryland,0,0,2,3,1,3,0,3,18,4,0,2,6,26,43
54,2018,20,North Carolina,0,0,2,5,4,0,0,3,3,12,0,8,24,142,107
55,2018,20,South Carolina,0,0,0,0,3,0,0,1,3,0,4,3,9,36,84
56,2018,20,Virginia,0,0,2,1,8,2,1,23,121,25,0,6,29,51,65
57,2018,20,West Virginia,0,0,1,0,1,0,0,1,1,0,1,0,4,11,3
58,2018,20,East South Central,0,0,2,5,4,0,1,11,22,85,0,13,42,160,419
59,2018,20,Alabama,0,0,1,2,0,0,0,11,6,21,0,3,17,39,77
60,2018,20,Kentucky,0,0,1,1,1,0,0,3,5,16,0,4,25,68,255
61,2018,20,Mississippi,0,0,1,0,1,0,0,2,2,17,0,0,3,17,14
62,2018,20,Tennessee,0,0,2,2,2,0,0,6,9,31,0,3,9,36,73
63,2018,20,West South Central,1,0,3,12,12,6,4,24,58,988,32,33,152,342,615
64,2018,20,Arkansas,0,0,1,0,0,0,0,4,3,527,0,3,9,17,75
65,2018,20,Louisiana,0,0,1,0,3,0,0,4,2,52,0,1,7,39,39
66,2018,20,Oklahoma,0,0,1,0,0,0,0,14,5,121,2,0,43,20,7
67,2018,20,Texas,1,0,3,12,9,6,3,23,48,288,30,24,145,266,494
68,2018,20,Mountain,0,0,2,8,10,2,1,6,26,135,21,38,73,832,854
69,2018,20,Arizona,0,0,1,1,3,0,0,4,5,26,2,6,14,104,204
70,2018,20,Colorado,0,0,1,3,1,2,0,2,12,67,13,11,41,299,247
71,2018,20,Idaho,0,0,1,2,1,0,0,1,1,5,5,2,21,163,17
72,2018,20,Montana,0,0,1,0,0,0,0,2,2,2,1,1,18,23,29
73,2018,20,Nevada,0,0,0,0,2,0,0,1,1,4,0,1,10,10,42
74,2018,20,New Mexico,0,0,1,1,2,0,0,1,2,0,0,4,13,116,95
75,2018,20,Utah,0,0,1,1,1,0,0,2,3,31,0,7,16,117,213
76,2018,20,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7
77,2018,20,Pacific,1,1,5,39,54,0,33,81,443,735,13,57,187,898,"1,025"
78,2018,20,Alaska,0,0,1,1,1,0,4,25,197,1,0,1,5,25,22
79,2018,20,California,0,0,4,19,34,0,2,6,23,117,0,34,63,536,783
80,2018,20,Hawaii,0,0,1,0,0,0,19,45,186,73,0,1,4,7,12
81,2018,20,Oregon,1,0,2,12,13,0,0,4,11,38,1,6,26,163,90
82,2018,20,Washington,0,0,2,7,6,0,1,51,26,506,12,10,143,167,118
84,2018,20,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2018,20,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2018,20,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2018,20,Puerto Rico,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
88,2018,20,U.S. Virgin Islands,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,2018,21,United States,2,7,13,140,173,16,71,152,"1,271","3,575",107,298,682,"4,087","6,727"
22,2018,21,New England,1,0,2,7,5,0,3,16,38,73,6,17,43,196,355
23,2018,21,Connecticut,0,0,0,0,0,0,0,2,2,7,0,1,5,15,31
24,2018,21,Maine,0,0,1,0,0,0,0,1,4,1,4,5,15,96,120
25,2018,21,Massachusetts,1,0,1,6,4,0,2,14,17,57,1,6,20,54,89
26,2018,21,New Hampshire,0,0,0,0,0,0,0,1,1,2,0,1,5,11,22
27,2018,21,Rhode Island,0,0,1,1,0,0,0,11,2,6,1,0,24,11,21
28,2018,21,Vermont,0,0,1,0,1,0,0,7,12,0,0,1,4,9,72
29,2018,21,Middle Atlantic,0,1,3,14,16,3,11,63,292,328,18,37,68,366,781
30,2018,21,New Jersey,0,0,2,3,2,0,0,4,19,21,0,7,15,57,194
31,2018,21,New York (excluding New York City),0,0,2,5,6,0,3,54,40,82,8,8,26,105,167
32,2018,21,New York City,0,0,1,1,4,0,5,16,135,124,0,3,6,36,54
33,2018,21,Pennsylvania,0,0,2,5,4,3,1,15,98,101,10,17,31,168,366
34,2018,21,East North Central,0,1,2,17,22,0,4,15,123,333,15,55,104,503,"1,263"
35,2018,21,Illinois,0,0,1,1,5,0,3,12,83,199,0,9,46,80,239
36,2018,21,Indiana,0,0,2,3,3,0,0,2,5,32,0,5,19,49,120
37,2018,21,Michigan,0,0,1,3,3,0,0,2,11,16,1,12,25,122,233
38,2018,21,Ohio,0,0,2,6,8,0,0,7,18,46,14,12,28,209,358
39,2018,21,Wisconsin,0,0,1,4,3,0,0,2,6,40,0,11,27,43,313
40,2018,21,West North Central,1,0,3,12,14,0,2,21,32,722,1,25,117,262,688
41,2018,21,Iowa,0,0,1,1,0,0,1,5,10,86,0,3,8,26,45
42,2018,21,Kansas,0,0,1,1,2,0,0,3,1,151,0,3,11,28,75
43,2018,21,Minnesota,0,0,3,0,6,0,0,10,4,54,0,10,32,71,269
44,2018,21,Missouri,0,0,3,9,4,0,1,8,16,418,1,5,87,60,233
45,2018,21,Nebraska,1,0,0,1,2,0,0,2,1,3,0,2,14,54,37
46,2018,21,North Dakota,0,0,0,0,0,0,0,0,0,10,0,0,4,13,25
47,2018,21,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4
48,2018,21,South Atlantic,0,1,4,26,33,10,6,31,225,93,13,27,60,398,556
49,2018,21,Delaware,0,0,0,0,1,0,0,6,21,0,0,0,2,0,3
50,2018,21,District of Columbia,0,0,1,0,0,0,0,12,4,10,0,0,1,2,11
51,2018,21,Florida,0,0,2,12,11,0,1,9,29,11,8,7,15,108,149
52,2018,21,Georgia,0,0,2,5,4,0,1,4,8,28,0,1,12,1,67
53,2018,21,Maryland,0,0,2,3,1,2,0,3,20,4,1,2,6,27,46
54,2018,21,North Carolina,0,0,2,5,4,0,0,3,4,14,0,8,24,154,115
55,2018,21,South Carolina,0,0,0,0,3,0,0,1,3,0,0,3,9,36,91
56,2018,21,Virginia,0,0,1,1,8,8,1,28,135,26,4,5,29,59,71
57,2018,21,West Virginia,0,0,1,0,1,0,0,1,1,0,0,0,4,11,3
58,2018,21,East South Central,0,0,2,5,5,0,1,11,22,91,1,13,35,161,438
59,2018,21,Alabama,0,0,1,2,0,0,0,11,6,21,1,3,17,40,86
60,2018,21,Kentucky,0,0,1,1,2,0,0,1,5,16,0,4,12,68,261
61,2018,21,Mississippi,0,0,1,0,1,0,0,2,2,17,0,0,3,17,16
62,2018,21,Tennessee,0,0,2,2,2,0,0,6,9,37,0,3,9,36,75
63,2018,21,West South Central,0,0,3,12,12,1,4,32,59,"1,012",10,33,217,358,688
64,2018,21,Arkansas,0,0,1,0,0,0,0,3,3,528,0,2,9,17,81
65,2018,21,Louisiana,0,0,1,0,3,0,0,4,2,56,0,1,7,39,44
66,2018,21,Oklahoma,0,0,1,0,0,1,0,14,6,123,2,0,65,22,7
67,2018,21,Texas,0,0,3,12,9,0,3,23,48,305,8,24,145,280,556
68,2018,21,Mountain,0,0,2,8,11,1,1,5,27,138,33,37,73,879,880
69,2018,21,Arizona,0,0,1,1,3,0,0,3,5,28,0,6,14,105,210
70,2018,21,Colorado,0,0,1,3,2,1,0,2,13,68,17,11,41,316,252
71,2018,21,Idaho,0,0,1,2,1,0,0,1,1,5,15,3,21,179,17
72,2018,21,Montana,0,0,1,0,0,0,0,2,2,2,0,1,10,25,33
73,2018,21,Nevada,0,0,0,0,2,0,0,1,1,4,0,1,10,12,42
74,2018,21,New Mexico,0,0,1,1,2,0,0,1,2,0,0,4,14,123,98
75,2018,21,Utah,0,0,1,1,1,0,0,2,3,31,1,7,16,119,220
76,2018,21,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8
77,2018,21,Pacific,0,1,5,39,55,1,33,69,453,785,10,57,189,964,"1,078"
78,2018,21,Alaska,0,0,1,1,1,0,5,25,202,1,0,1,5,25,22
79,2018,21,California,0,0,4,19,35,0,2,6,26,120,0,34,63,576,817
80,2018,21,Hawaii,0,0,1,0,0,0,20,45,186,97,0,1,4,7,13
81,2018,21,Oregon,0,0,2,12,13,0,0,4,12,38,4,6,26,183,94
82,2018,21,Washington,0,0,2,7,6,1,1,39,27,529,6,12,145,173,132
84,2018,21,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2018,21,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2018,21,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2018,21,Puerto Rico,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
88,2018,21,U.S. Virgin Islands,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,2018,22,United States,7,6,20,152,174,6,67,903,"1,374","3,138",91,279,"1,277","4,368","7,082"
22,2018,22,New England,0,0,2,7,5,0,3,16,38,87,8,17,43,211,442
23,2018,22,Connecticut,0,0,0,0,0,0,0,2,2,7,0,1,5,16,32
24,2018,22,Maine,0,0,1,0,0,0,0,1,4,1,8,6,17,109,198
25,2018,22,Massachusetts,0,0,1,6,4,0,2,14,17,71,0,6,20,54,94
26,2018,22,New Hampshire,0,0,0,0,0,0,0,1,1,2,0,1,5,12,22
27,2018,22,Rhode Island,0,0,1,1,0,0,0,11,2,6,0,0,24,11,22
28,2018,22,Vermont,0,0,1,0,1,0,0,7,12,0,0,1,4,9,74
29,2018,22,Middle Atlantic,2,1,3,17,16,1,11,63,304,347,6,36,68,373,832
30,2018,22,New Jersey,0,0,2,4,2,0,0,4,21,21,0,7,14,57,203
31,2018,22,New York (excluding New York City),1,0,2,6,6,1,3,54,41,94,5,8,23,110,181
32,2018,22,New York City,1,0,1,2,4,0,5,16,138,129,0,2,6,37,55
33,2018,22,Pennsylvania,0,0,2,5,4,0,1,15,104,103,1,17,31,169,393
34,2018,22,East North Central,0,1,2,19,22,0,5,32,171,349,0,54,104,522,"1,346"
35,2018,22,Illinois,0,0,1,2,5,0,3,30,128,210,0,9,46,89,256
36,2018,22,Indiana,0,0,2,3,3,0,0,2,6,33,0,5,19,54,130
37,2018,22,Michigan,0,0,1,4,3,0,0,2,13,18,0,12,26,127,261
38,2018,22,Ohio,0,0,2,6,8,0,0,7,18,47,0,12,28,209,371
39,2018,22,Wisconsin,0,0,1,4,3,0,0,2,6,41,0,10,27,43,328
40,2018,22,West North Central,0,0,3,12,15,0,2,14,34,731,1,24,58,276,714
41,2018,22,Iowa,0,0,1,1,0,0,1,5,11,89,0,2,8,26,45
42,2018,22,Kansas,0,0,1,1,2,0,0,3,1,152,0,3,11,29,80
43,2018,22,Minnesota,0,0,3,0,6,0,0,6,4,57,0,10,32,78,281
44,2018,22,Missouri,0,0,3,9,5,0,1,8,17,420,1,4,18,66,239
45,2018,22,Nebraska,0,0,1,1,2,0,0,1,1,3,0,2,14,54,39
46,2018,22,North Dakota,0,0,0,0,0,0,0,0,0,10,0,0,4,13,26
47,2018,22,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4
48,2018,22,South Atlantic,0,1,4,29,33,2,6,31,228,97,14,26,60,428,594
49,2018,22,Delaware,0,0,1,1,1,0,0,6,21,0,0,0,2,0,3
50,2018,22,District of Columbia,0,0,1,0,0,0,0,12,4,10,0,0,1,2,12
51,2018,22,Florida,0,0,2,12,11,1,1,9,30,11,6,7,15,114,157
52,2018,22,Georgia,0,0,2,5,4,0,1,4,8,30,0,1,12,1,70
53,2018,22,Maryland,0,0,2,3,1,0,0,3,20,4,0,1,6,26,48
54,2018,22,North Carolina,0,0,2,6,4,0,0,3,4,16,0,8,24,167,126
55,2018,22,South Carolina,0,0,0,0,3,0,0,1,3,0,0,2,9,36,96
56,2018,22,Virginia,0,0,1,2,8,1,1,28,137,26,8,5,29,71,79
57,2018,22,West Virginia,0,0,1,0,1,0,0,1,1,0,0,0,4,11,3
58,2018,22,East South Central,0,0,2,5,6,0,1,11,23,91,0,13,35,163,474
59,2018,22,Alabama,0,0,1,2,0,0,0,11,6,21,0,3,17,40,104
60,2018,22,Kentucky,0,0,1,1,2,0,0,1,6,16,0,4,12,70,273
61,2018,22,Mississippi,0,0,1,0,2,0,0,2,2,17,0,0,3,17,18
62,2018,22,Tennessee,0,0,2,2,2,0,0,5,9,37,0,3,9,36,79
63,2018,22,West South Central,0,0,3,12,13,0,4,32,64,"1,016",9,33,217,391,754
64,2018,22,Arkansas,0,0,1,0,0,0,0,3,3,528,0,2,9,17,86
65,2018,22,Louisiana,0,0,1,0,3,0,0,3,2,56,1,1,9,44,45
66,2018,22,Oklahoma,0,0,1,0,0,0,0,14,6,124,0,0,65,22,7
67,2018,22,Texas,0,0,3,12,10,0,3,23,53,308,8,24,145,308,616
68,2018,22,Mountain,0,0,2,8,11,1,1,5,28,143,24,37,73,914,919
69,2018,22,Arizona,0,0,1,1,3,0,0,3,5,29,5,6,14,112,220
70,2018,22,Colorado,0,0,1,3,2,0,0,2,13,70,19,11,41,335,263
71,2018,22,Idaho,0,0,1,2,1,1,0,1,2,5,0,3,21,179,17
72,2018,22,Montana,0,0,1,0,0,0,0,2,2,3,0,1,10,25,36
73,2018,22,Nevada,0,0,0,0,2,0,0,1,1,5,0,1,10,12,43
74,2018,22,New Mexico,0,0,1,1,2,0,0,1,2,0,0,4,14,129,99
75,2018,22,Utah,0,0,1,1,1,0,0,2,3,31,0,7,16,122,233
76,2018,22,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8
77,2018,22,Pacific,5,1,15,43,53,2,29,820,484,277,29,51,784,"1,090","1,007"
78,2018,22,Alaska,0,0,1,1,1,0,5,25,207,1,0,1,5,26,23
79,2018,22,California,0,0,4,19,39,0,2,6,27,123,0,35,63,647,865
80,2018,22,Hawaii,0,0,1,0,0,0,18,45,208,111,0,1,4,15,13
81,2018,22,Oregon,0,0,2,12,13,0,1,4,13,42,1,6,25,208,106
82,2018,22,Washington,5,0,11,11,0,2,0,781,29,0,28,0,740,194,0
84,2018,22,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2018,22,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2018,22,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2018,22,Puerto Rico,0,0,0,0,1,0,0,0,0,1,0,0,2,0,8
88,2018,22,U.S. Virgin Islands,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,2018,23,United States,3,6,20,155,176,10,65,903,"1,415","3,209",100,271,"1,277","4,674","7,434"
22,2018,23,New England,0,0,2,7,5,0,3,16,38,93,11,17,43,228,459
23,2018,23,Connecticut,0,0,0,0,0,0,0,2,2,7,0,1,5,16,33
24,2018,23,Maine,0,0,1,0,0,0,0,1,4,1,10,6,17,125,208
25,2018,23,Massachusetts,0,0,1,6,4,0,2,13,17,76,0,6,20,54,99
26,2018,23,New Hampshire,0,0,0,0,0,0,0,1,1,2,0,1,5,12,22
27,2018,23,Rhode Island,0,0,1,1,0,0,0,11,2,6,0,0,24,11,22
28,2018,23,Vermont,0,0,1,0,1,0,0,7,12,1,1,1,4,10,75
29,2018,23,Middle Atlantic,1,1,3,18,16,2,10,63,310,356,21,34,68,414,881
30,2018,23,New Jersey,0,0,2,4,2,0,0,4,21,21,0,7,14,71,213
31,2018,23,New York (excluding New York City),1,0,2,7,6,0,3,54,41,97,20,8,23,130,199
32,2018,23,New York City,0,0,1,2,4,0,5,16,141,135,0,2,6,38,56
33,2018,23,Pennsylvania,0,0,2,5,4,2,1,15,107,103,1,16,31,175,413
34,2018,23,East North Central,0,1,2,19,23,0,4,34,186,354,12,53,104,555,"1,420"
35,2018,23,Illinois,0,0,1,2,6,0,3,32,142,213,0,9,46,91,268
36,2018,23,Indiana,0,0,2,3,3,0,0,2,6,33,0,5,19,54,145
37,2018,23,Michigan,0,0,1,4,3,0,0,2,13,18,0,13,26,143,276
38,2018,23,Ohio,0,0,2,6,8,0,0,7,18,49,12,12,28,224,385
39,2018,23,Wisconsin,0,0,1,4,3,0,0,2,7,41,0,10,27,43,346
40,2018,23,West North Central,0,0,3,12,15,0,2,14,35,745,1,24,58,292,732
41,2018,23,Iowa,0,0,1,1,0,0,0,5,11,89,0,2,8,26,50
42,2018,23,Kansas,0,0,1,1,2,0,0,3,1,155,0,3,11,31,81
43,2018,23,Minnesota,0,0,3,0,6,0,0,6,4,63,0,10,32,88,290
44,2018,23,Missouri,0,0,3,9,5,0,1,8,18,425,1,4,18,69,242
45,2018,23,Nebraska,0,0,1,1,2,0,0,1,1,3,0,2,14,55,39
46,2018,23,North Dakota,0,0,0,0,0,0,0,0,0,10,0,0,4,13,26
47,2018,23,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4
48,2018,23,South Atlantic,1,1,4,30,33,4,6,31,231,100,21,26,60,460,627
49,2018,23,Delaware,0,0,1,1,1,0,0,6,21,0,0,0,2,0,4
50,2018,23,District of Columbia,0,0,1,0,0,0,0,12,4,10,0,0,1,2,12
51,2018,23,Florida,0,0,2,12,11,2,1,9,32,11,16,7,15,130,168
52,2018,23,Georgia,0,0,2,5,4,0,1,4,8,32,1,1,12,3,74
53,2018,23,Maryland,0,0,2,3,1,1,0,3,20,4,1,1,6,27,49
54,2018,23,North Carolina,0,0,2,6,4,0,0,3,4,17,0,8,24,175,133
55,2018,23,South Carolina,0,0,0,0,3,0,0,1,3,0,0,2,9,36,99
56,2018,23,Virginia,1,0,1,3,8,1,1,28,138,26,3,5,29,76,85
57,2018,23,West Virginia,0,0,1,0,1,0,0,1,1,0,0,0,4,11,3
58,2018,23,East South Central,0,0,2,5,6,0,1,11,23,94,0,12,28,169,502
59,2018,23,Alabama,0,0,1,2,0,0,0,11,6,21,0,3,11,46,115
60,2018,23,Kentucky,0,0,1,1,2,0,0,1,6,16,0,4,12,70,281
61,2018,23,Mississippi,0,0,0,0,2,0,0,2,2,19,0,0,3,17,19
62,2018,23,Tennessee,0,0,2,2,2,0,0,5,9,38,0,3,9,36,87
63,2018,23,West South Central,1,0,3,13,13,0,4,32,64,"1,026",12,31,217,403,801
64,2018,23,Arkansas,0,0,1,0,0,0,0,3,3,528,0,2,9,17,89
65,2018,23,Louisiana,0,0,1,0,3,0,0,3,2,58,0,1,9,44,45
66,2018,23,Oklahoma,1,0,1,1,0,0,0,14,6,130,12,0,65,34,7
67,2018,23,Texas,0,0,3,12,10,0,3,23,53,310,0,23,145,308,660
68,2018,23,Mountain,0,0,2,8,11,1,1,4,29,147,19,38,73,950,952
69,2018,23,Arizona,0,0,1,1,3,0,0,3,5,29,1,6,14,112,230
70,2018,23,Colorado,0,0,1,3,2,1,0,2,14,71,15,12,41,350,269
71,2018,23,Idaho,0,0,1,2,1,0,0,1,2,5,2,3,21,182,17
72,2018,23,Montana,0,0,1,0,0,0,0,2,2,5,1,1,10,26,39
73,2018,23,Nevada,0,0,0,0,2,0,0,1,1,5,0,1,10,12,43
74,2018,23,New Mexico,0,0,1,1,2,0,0,1,2,0,0,4,16,146,99
75,2018,23,Utah,0,0,1,1,1,0,0,2,3,32,0,6,16,122,247
76,2018,23,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8
77,2018,23,Pacific,0,1,15,43,54,3,29,820,499,294,3,51,784,"1,203","1,060"
78,2018,23,Alaska,0,0,1,1,1,0,5,25,212,1,0,1,5,31,23
79,2018,23,California,0,0,4,19,40,0,2,6,28,126,0,37,63,727,910
80,2018,23,Hawaii,0,0,1,0,0,0,18,45,214,121,0,1,4,15,14
81,2018,23,Oregon,0,0,2,12,13,0,0,4,13,46,2,6,24,235,113
82,2018,23,Washington,0,0,11,11,0,3,0,781,32,0,1,0,740,195,0
84,2018,23,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2018,23,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2018,23,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2018,23,Puerto Rico,0,0,0,0,1,0,0,0,0,1,0,0,2,0,10
