,year,mmwr_week,Reporting Area,"Meningococcal disease(Neisseria meningitidis)�, All serogroups current week","Meningococcal disease(Neisseria meningitidis)�, All serogroups previous 52 weeks median ","Meningococcal disease(Neisseria meningitidis)�, All serogroups previous 52 weeks maximum ","Meningococcal disease(Neisseria meningitidis)�, All serogroups cummulative for 2017","Meningococcal disease(Neisseria meningitidis)�, All serogroups cummulative for 2016",Mumps current week,Mumps previous 52 weeks median ,Mumps previous 52 weeks maximum ,Mumps cummulative for 2017,Mumps cummulative for 2016,Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2017,Pertussis cummulative for 2016
80,2017,18,Hawaii,0,0,0,0,1,0,0,3,8,0,0,1,5,9,23
81,2017,18,Oreg.,1,0,3,12,7,1,1,5,39,3,0,3,13,50,59
82,2017,18,Wash.,0,0,5,6,6,32,0,149,483,0,38,8,103,108,147
83,2017,18,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,18,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,18,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,18,P.R.,0,0,1,1,0,0,0,1,1,1,0,0,4,2,4
87,2017,18,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2017,19,UNITED STATES,5,6,13,131,150,88,146,493,"3,049","1,255",122,293,676,"4,323","5,795"
22,2017,19,NEW ENGLAND,0,0,1,3,4,0,1,7,50,42,8,15,62,294,170
23,2017,19,Conn.,0,0,1,0,3,0,0,2,4,31,0,1,7,24,30
24,2017,19,Maine,0,0,0,0,1,0,0,4,1,4,8,7,14,143,69
25,2017,19,Mass.,0,0,1,2,0,0,0,6,43,0,0,0,7,33,0
26,2017,19,N.H.,0,0,0,0,0,0,0,1,2,7,0,1,4,14,19
27,2017,19,R.I.,0,0,0,0,0,0,0,1,0,0,0,0,19,12,10
28,2017,19,Vt.,0,0,1,1,0,0,0,0,0,0,0,3,47,68,42
29,2017,19,MID. ATLANTIC,2,1,3,15,12,8,13,33,281,32,14,49,103,498,"1,059"
30,2017,19,N.J.,0,0,1,1,4,0,1,4,17,9,0,8,18,56,225
31,2017,19,N.Y. (Upstate),1,0,2,6,2,8,3,23,63,9,8,10,33,131,214
32,2017,19,N.Y. City,0,0,3,3,3,0,4,19,103,12,0,4,14,34,120
33,2017,19,Pa.,1,0,1,5,3,0,1,15,98,2,6,21,86,277,500
34,2017,19,E.N. CENTRAL,1,0,6,11,22,3,8,45,289,484,17,68,187,838,"1,309"
35,2017,19,Ill.,0,0,2,0,8,3,3,21,171,252,0,17,41,149,339
36,2017,19,Ind.,0,0,2,2,5,0,1,25,28,163,0,3,10,48,67
37,2017,19,Mich.,0,0,1,2,2,0,0,2,12,9,0,8,20,143,105
38,2017,19,Ohio,1,0,3,7,4,0,1,8,44,44,17,18,38,332,340
39,2017,19,Wis.,0,0,1,0,3,0,0,15,34,16,0,22,129,166,458
40,2017,19,W.N. CENTRAL,0,0,2,5,7,11,22,84,641,506,3,33,79,309,509
41,2017,19,Iowa,0,0,1,0,2,0,6,30,70,467,0,2,19,20,47
42,2017,19,Kans.,0,0,1,1,1,0,0,23,146,6,0,3,10,50,44
43,2017,19,Minn.,0,0,1,0,0,4,0,9,30,17,0,17,41,79,263
44,2017,19,Mo.,0,0,1,2,3,6,10,72,384,3,1,6,33,107,62
45,2017,19,Nebr.,0,0,1,2,0,0,0,10,1,4,2,2,5,31,83
46,2017,19,N. Dak.,0,0,0,0,0,1,0,1,10,9,0,1,5,21,5
47,2017,19,S. Dak.,0,0,0,0,1,0,0,2,0,0,0,0,2,1,5
48,2017,19,S. ATLANTIC,0,1,5,30,26,2,3,7,53,37,2,26,46,373,507
49,2017,19,Del.,0,0,1,1,0,0,0,0,0,0,0,0,2,3,7
50,2017,19,D.C.,0,0,0,0,0,0,0,2,3,0,0,0,3,9,5
51,2017,19,Fla.,0,0,3,10,7,2,0,4,10,4,2,7,19,132,132
52,2017,19,Ga.,0,0,2,3,5,0,0,4,13,2,0,3,8,18,75
53,2017,19,Md.,0,0,1,1,1,0,0,3,2,0,0,2,10,38,42
54,2017,19,N.C.,0,0,1,3,2,0,0,3,6,23,0,5,10,70,132
55,2017,19,S.C.,0,0,2,6,3,0,0,2,0,2,0,4,16,68,36
56,2017,19,Va.,0,0,3,6,6,0,0,4,19,6,0,3,24,32,64
57,2017,19,W. Va.,0,0,1,0,2,0,0,1,0,0,0,0,2,3,14
58,2017,19,E.S. CENTRAL,0,0,1,4,7,3,1,15,65,67,8,13,29,279,416
59,2017,19,Ala.,0,0,1,0,3,0,0,4,12,1,0,3,7,34,75
60,2017,19,Ky.,0,0,1,1,1,0,0,15,10,63,5,7,20,180,296
61,2017,19,Miss.,0,0,1,1,0,1,0,8,17,0,0,0,2,10,1
62,2017,19,Tenn.,0,0,1,2,3,2,0,6,26,3,3,3,9,55,44
63,2017,19,W.S. CENTRAL,2,0,2,12,16,8,40,333,931,20,32,29,212,514,379
64,2017,19,Ark.,0,0,1,0,1,1,19,249,525,0,2,2,11,65,16
65,2017,19,La.,0,0,1,3,2,0,0,3,11,0,0,1,6,28,23
66,2017,19,Okla.,0,0,1,0,1,0,4,85,120,0,0,0,59,7,0
67,2017,19,Tex.,2,0,2,9,12,7,2,56,275,20,30,25,139,414,340
68,2017,19,MOUNTAIN,0,0,2,8,8,2,1,12,107,34,25,30,61,664,671
69,2017,19,Ariz.,0,0,1,2,1,1,0,11,21,3,14,5,17,193,168
70,2017,19,Colo.,0,0,2,2,0,1,0,10,49,10,7,13,28,262,291
71,2017,19,Idaho,0,0,1,1,1,0,0,2,5,1,0,1,8,17,31
72,2017,19,Mont.,0,0,1,0,0,0,0,3,2,18,3,0,3,9,4
73,2017,19,Nev.,0,0,2,1,3,0,0,1,4,1,1,0,6,29,18
74,2017,19,N. Mex.,0,0,1,1,1,0,0,1,0,0,0,3,12,74,53
75,2017,19,Utah,0,0,1,1,2,0,0,9,26,1,0,5,11,80,93
76,2017,19,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13
77,2017,19,PACIFIC,0,2,8,43,48,51,4,157,632,33,13,41,137,554,775
78,2017,19,Alaska,0,0,1,1,2,0,0,2,1,0,0,2,10,13,44
79,2017,19,Calif.,0,1,6,24,32,1,2,9,52,30,0,26,44,354,483
80,2017,19,Hawaii,0,0,0,0,1,0,0,3,8,0,0,1,5,9,27
81,2017,19,Oreg.,0,0,3,12,7,0,1,5,39,3,0,3,13,60,67
82,2017,19,Wash.,0,0,5,6,6,50,0,149,532,0,13,8,103,118,154
83,2017,19,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,19,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,19,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,19,P.R.,0,0,1,1,0,0,0,1,1,1,0,0,4,2,8
87,2017,19,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2017,20,UNITED STATES,3,6,21,139,166,39,148,504,"3,176","1,509",124,289,"1,199","4,671","6,003"
22,2017,20,NEW ENGLAND,0,0,1,3,11,1,2,16,52,230,5,19,73,321,242
23,2017,20,Conn.,0,0,1,0,3,1,0,2,5,33,0,1,7,26,35
24,2017,20,Maine,0,0,0,0,1,0,0,4,1,4,5,7,18,161,77
25,2017,20,Mass.,0,0,1,2,7,0,2,12,44,186,0,4,11,39,53
26,2017,20,N.H.,0,0,0,0,0,0,0,1,2,7,0,1,4,14,20
27,2017,20,R.I.,0,0,0,0,0,0,0,1,0,0,0,0,19,12,10
28,2017,20,Vt.,0,0,1,1,0,0,0,0,0,0,0,3,47,69,47
29,2017,20,MID. ATLANTIC,0,1,3,15,13,10,13,33,296,38,21,49,103,550,"1,107"
30,2017,20,N.J.,0,0,1,1,4,0,1,4,17,10,0,8,18,71,233
31,2017,20,N.Y. (Upstate),0,0,2,6,2,10,3,23,74,10,10,10,33,144,229
32,2017,20,N.Y. City,0,0,3,3,3,0,4,19,107,16,0,4,14,37,127
33,2017,20,Pa.,0,0,1,5,4,0,1,15,98,2,11,21,86,298,518
34,2017,20,E.N. CENTRAL,0,0,6,13,22,2,8,38,304,515,18,69,191,910,"1,386"
35,2017,20,Ill.,0,0,2,2,8,0,3,22,181,255,0,17,41,164,357
36,2017,20,Ind.,0,0,2,2,5,0,1,25,28,186,0,3,10,48,72
37,2017,20,Mich.,0,0,1,2,2,0,0,2,12,9,0,8,20,143,109
38,2017,20,Ohio,0,0,3,7,4,2,1,8,46,45,18,18,38,350,352
39,2017,20,Wis.,0,0,1,0,3,0,0,15,37,20,0,23,133,205,496
40,2017,20,W.N. CENTRAL,0,0,2,6,11,9,23,84,674,519,5,32,80,327,552
41,2017,20,Iowa,0,0,1,0,2,1,6,28,77,476,0,2,19,24,51
42,2017,20,Kans.,0,0,1,2,1,0,0,23,152,6,0,3,10,54,45
43,2017,20,Minn.,0,0,1,0,4,0,0,9,35,18,0,16,41,79,297
44,2017,20,Mo.,0,0,1,2,3,8,10,72,398,3,2,6,33,111,63
45,2017,20,Nebr.,0,0,1,2,0,0,0,10,1,7,3,2,5,34,86
46,2017,20,N. Dak.,0,0,0,0,0,0,0,2,11,9,0,1,5,24,5
47,2017,20,S. Dak.,0,0,0,0,1,0,0,2,0,0,0,0,2,1,5
48,2017,20,S. ATLANTIC,2,1,5,33,28,1,3,7,59,40,10,27,46,401,532
49,2017,20,Del.,0,0,1,1,0,0,0,0,0,0,0,0,2,3,7
50,2017,20,D.C.,0,0,0,0,0,0,0,2,3,0,0,0,3,9,5
51,2017,20,Fla.,1,0,3,11,7,1,0,4,11,4,4,6,19,136,139
52,2017,20,Ga.,0,0,2,4,7,0,0,4,13,3,0,3,8,18,78
53,2017,20,Md.,0,0,1,1,1,0,0,3,2,0,4,2,10,42,44
54,2017,20,N.C.,0,0,1,3,2,0,0,3,7,23,0,5,10,76,140
55,2017,20,S.C.,0,0,2,6,3,0,0,2,0,3,2,4,16,71,38
56,2017,20,Va.,1,0,3,7,6,0,0,4,23,7,0,3,24,43,66
57,2017,20,W. Va.,0,0,1,0,2,0,0,1,0,0,0,0,2,3,15
58,2017,20,E.S. CENTRAL,0,0,1,4,7,1,1,15,68,76,4,13,29,292,428
59,2017,20,Ala.,0,0,1,0,3,0,0,4,12,1,0,3,7,37,81
60,2017,20,Ky.,0,0,1,1,1,0,0,15,10,72,0,7,22,185,299
61,2017,20,Miss.,0,0,1,1,0,0,0,8,18,0,0,0,2,10,1
62,2017,20,Tenn.,0,0,1,2,3,1,0,6,28,3,4,3,9,60,47
63,2017,20,W.S. CENTRAL,0,0,2,12,18,8,40,335,944,21,33,29,213,565,406
64,2017,20,Ark.,0,0,1,0,1,2,19,273,528,0,3,2,12,70,17
65,2017,20,La.,0,0,1,3,2,0,0,3,11,0,0,1,6,28,23
66,2017,20,Okla.,0,0,1,0,1,1,4,85,121,0,0,0,59,7,0
67,2017,20,Tex.,0,0,2,9,14,5,3,56,284,21,30,25,139,460,366
68,2017,20,MOUNTAIN,0,0,2,8,8,5,1,12,112,35,20,30,64,717,701
69,2017,20,Ariz.,0,0,1,2,1,4,0,11,25,4,10,5,17,206,177
70,2017,20,Colo.,0,0,2,2,0,1,0,10,50,10,4,13,28,266,308
71,2017,20,Idaho,0,0,1,1,1,0,0,2,5,1,0,1,8,17,33
72,2017,20,Mont.,0,0,1,0,0,0,0,3,2,18,1,0,5,12,5
73,2017,20,Nev.,0,0,2,1,3,0,0,1,4,1,0,0,6,29,18
74,2017,20,N. Mex.,0,0,1,1,1,0,0,1,0,0,0,3,12,82,54
75,2017,20,Utah,0,0,1,1,2,0,0,9,26,1,0,5,11,98,93
76,2017,20,Wyo.,0,0,0,0,0,0,0,0,0,0,5,0,3,7,13
77,2017,20,PACIFIC,1,2,16,45,48,2,4,160,667,35,8,35,652,588,649
78,2017,20,Alaska,0,0,1,1,3,0,0,2,2,0,0,2,10,17,44
79,2017,20,Calif.,0,1,6,25,37,1,2,10,54,32,1,26,44,369,504
80,2017,20,Hawaii,0,0,0,0,1,1,0,9,40,0,0,0,5,11,29
81,2017,20,Oreg.,1,0,3,13,7,0,1,5,39,3,0,3,13,66,72
82,2017,20,Wash.,0,0,13,6,0,0,0,152,532,0,7,0,618,125,0
83,2017,20,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,20,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,20,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,20,P.R.,0,0,1,1,0,0,0,1,1,1,0,0,1,2,8
87,2017,20,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2017,21,UNITED STATES,1,6,21,142,177,34,149,512,"3,238","1,595",153,288,"1,205","5,026","6,396"
22,2017,21,NEW ENGLAND,0,0,1,3,11,6,2,16,58,232,13,18,73,344,282
23,2017,21,Conn.,0,0,1,0,3,0,0,2,5,33,0,1,7,27,42
24,2017,21,Maine,0,0,0,0,1,0,0,4,1,4,10,7,19,175,87
25,2017,21,Mass.,0,0,1,2,7,0,2,12,44,188,0,4,11,39,58
26,2017,21,N.H.,0,0,0,0,0,0,0,1,2,7,0,1,4,14,30
27,2017,21,R.I.,0,0,0,0,0,6,0,1,6,0,3,0,19,20,13
28,2017,21,Vt.,0,0,1,1,0,0,0,0,0,0,0,3,47,69,52
29,2017,21,MID. ATLANTIC,0,1,3,15,16,12,13,33,307,39,34,49,103,601,"1,156"
30,2017,21,N.J.,0,0,1,1,4,0,1,4,17,11,0,8,18,80,240
31,2017,21,N.Y. (Upstate),0,0,2,6,2,12,3,23,86,10,22,10,33,168,244
32,2017,21,N.Y. City,0,0,3,3,6,0,4,19,107,16,0,4,14,37,133
33,2017,21,Pa.,0,0,1,5,4,0,1,15,97,2,12,21,86,316,539
34,2017,21,E.N. CENTRAL,1,0,6,14,22,0,8,38,307,540,10,68,191,956,"1,450"
35,2017,21,Ill.,0,0,2,2,8,0,3,22,183,261,0,16,41,180,375
36,2017,21,Ind.,0,0,2,2,5,0,1,25,28,203,0,3,10,48,75
37,2017,21,Mich.,0,0,1,2,2,0,0,2,14,9,2,8,21,165,114
38,2017,21,Ohio,1,0,3,8,4,0,1,8,45,47,8,18,38,358,367
39,2017,21,Wis.,0,0,1,0,3,0,0,15,37,20,0,22,133,205,519
40,2017,21,W.N. CENTRAL,0,0,2,7,11,7,24,84,694,557,3,32,80,369,597
41,2017,21,Iowa,0,0,1,0,2,1,6,28,81,504,0,2,19,27,54
42,2017,21,Kans.,0,0,1,2,1,0,0,23,154,6,0,3,10,59,46
43,2017,21,Minn.,0,0,1,0,4,1,0,9,38,18,0,16,41,106,331
44,2017,21,Mo.,0,0,1,3,3,4,11,72,408,3,3,6,33,117,66
45,2017,21,Nebr.,0,0,1,2,0,1,0,10,2,17,0,2,5,34,89
46,2017,21,N. Dak.,0,0,0,0,0,0,0,2,11,9,0,1,5,25,6
47,2017,21,S. Dak.,0,0,0,0,1,0,0,2,0,0,0,0,2,1,5
48,2017,21,S. ATLANTIC,0,1,5,34,32,0,3,7,60,41,15,27,46,422,580
49,2017,21,Del.,0,0,1,1,0,0,0,0,0,0,0,0,2,3,7
50,2017,21,D.C.,0,0,0,0,0,0,0,2,3,0,0,0,3,9,6
51,2017,21,Fla.,0,0,3,11,7,0,0,4,11,5,10,6,19,147,145
52,2017,21,Ga.,0,0,2,4,8,0,0,4,13,3,0,2,8,18,82
53,2017,21,Md.,0,0,1,1,1,0,0,3,2,0,5,2,10,48,45
54,2017,21,N.C.,0,0,1,3,2,0,0,3,8,23,0,4,10,80,150
55,2017,21,S.C.,0,0,2,6,6,0,0,2,0,3,0,4,16,71,61
56,2017,21,Va.,0,0,3,8,6,0,0,4,23,7,0,3,24,43,69
57,2017,21,W. Va.,0,0,1,0,2,0,0,1,0,0,0,0,2,3,15
58,2017,21,E.S. CENTRAL,0,0,1,4,8,0,1,15,68,91,0,13,30,326,453
59,2017,21,Ala.,0,0,1,0,4,0,0,4,12,1,0,2,7,39,88
60,2017,21,Ky.,0,0,1,1,1,0,0,15,10,87,0,7,27,216,313
61,2017,21,Miss.,0,0,1,1,0,0,0,8,18,0,0,0,2,11,1
62,2017,21,Tenn.,0,0,1,2,3,0,0,6,28,3,0,3,9,60,51
63,2017,21,W.S. CENTRAL,0,0,2,12,18,6,40,335,957,21,43,29,214,630,433
64,2017,21,Ark.,0,0,1,0,1,0,19,273,530,0,3,2,12,77,19
65,2017,21,La.,0,0,1,3,2,0,0,3,11,0,0,1,6,28,23
66,2017,21,Okla.,0,0,1,0,1,2,4,93,123,0,0,0,59,7,0
67,2017,21,Tex.,0,0,2,9,14,4,4,56,293,21,40,25,140,518,391
68,2017,21,MOUNTAIN,0,0,2,8,8,2,1,13,115,36,20,30,64,751,730
69,2017,21,Ariz.,0,0,1,2,1,1,0,12,27,4,6,5,17,210,178
70,2017,21,Colo.,0,0,2,2,0,1,0,10,51,10,10,12,28,276,323
71,2017,21,Idaho,0,0,1,1,1,0,0,2,5,1,0,1,8,17,37
72,2017,21,Mont.,0,0,1,0,0,0,0,3,2,19,4,0,15,30,8
73,2017,21,Nev.,0,0,2,1,3,0,0,1,4,1,0,0,6,29,19
74,2017,21,N. Mex.,0,0,1,1,1,0,0,1,0,0,0,3,12,84,55
75,2017,21,Utah,0,0,1,1,2,0,0,9,26,1,0,5,11,98,96
76,2017,21,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,5,7,14
77,2017,21,PACIFIC,0,2,16,45,51,1,4,160,672,38,15,36,656,627,715
78,2017,21,Alaska,0,0,1,1,3,0,0,2,2,0,0,2,10,18,45
79,2017,21,Calif.,0,1,6,25,38,1,2,11,60,35,3,28,50,394,558
80,2017,21,Hawaii,0,0,0,0,1,0,0,9,40,0,0,0,5,11,31
81,2017,21,Oreg.,0,0,3,13,9,0,1,5,38,3,0,3,13,72,81
82,2017,21,Wash.,0,0,13,6,0,0,0,152,532,0,12,0,618,132,0
83,2017,21,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,21,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,21,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,21,P.R.,0,0,1,1,0,0,0,1,1,1,0,0,1,2,8
87,2017,21,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2017,22,UNITED STATES,4,6,21,151,188,21,150,512,"3,299","1,670",138,289,"1,206","5,500","6,724"
22,2017,22,NEW ENGLAND,0,0,1,3,11,0,2,16,58,236,7,18,73,356,305
23,2017,22,Conn.,0,0,1,0,3,0,0,2,5,33,0,1,6,27,48
24,2017,22,Maine,0,0,0,0,1,0,0,4,1,4,6,7,19,184,99
25,2017,22,Mass.,0,0,1,2,7,0,2,12,44,192,0,4,11,39,62
26,2017,22,N.H.,0,0,0,0,0,0,0,1,2,7,0,1,4,15,30
27,2017,22,R.I.,0,0,0,0,0,0,0,6,6,0,0,0,19,20,14
28,2017,22,Vt.,0,0,1,1,0,0,0,0,0,0,1,3,47,71,52
29,2017,22,MID. ATLANTIC,1,0,3,16,19,14,13,33,322,42,30,47,103,648,"1,206"
30,2017,22,N.J.,0,0,1,1,4,0,1,4,17,14,0,8,18,86,248
31,2017,22,N.Y. (Upstate),0,0,2,6,3,13,4,23,99,10,13,10,33,185,261
32,2017,22,N.Y. City,1,0,3,4,7,0,4,19,107,16,0,3,14,37,136
33,2017,22,Pa.,0,0,1,5,5,1,1,15,99,2,17,21,86,340,561
34,2017,22,E.N. CENTRAL,0,0,6,15,23,1,8,38,315,578,13,68,191,"1,051","1,513"
35,2017,22,Ill.,0,0,2,2,9,0,3,22,188,264,0,16,41,190,399
36,2017,22,Ind.,0,0,2,3,5,0,1,25,29,228,0,3,10,71,78
37,2017,22,Mich.,0,0,1,2,2,0,0,2,14,10,0,8,21,179,119
38,2017,22,Ohio,0,0,3,8,4,1,1,8,47,50,13,18,38,371,375
39,2017,22,Wis.,0,0,1,0,3,0,0,15,37,26,0,21,133,240,542
40,2017,22,W.N. CENTRAL,1,0,2,9,12,1,22,84,708,578,5,31,80,454,643
41,2017,22,Iowa,0,0,1,0,2,0,5,15,83,515,0,2,19,30,58
42,2017,22,Kans.,0,0,2,2,1,0,0,23,154,6,0,3,10,59,48
43,2017,22,Minn.,0,0,1,0,4,0,0,11,46,18,0,17,41,168,363
44,2017,22,Mo.,1,0,1,5,3,1,11,72,412,3,3,6,33,133,67
45,2017,22,Nebr.,0,0,1,2,1,0,0,10,2,27,2,2,5,38,93
46,2017,22,N. Dak.,0,0,0,0,0,0,0,2,11,9,0,1,5,25,8
47,2017,22,S. Dak.,0,0,0,0,1,0,0,2,0,0,0,0,2,1,6
48,2017,22,S. ATLANTIC,0,1,5,35,34,0,3,7,65,45,10,27,46,492,608
49,2017,22,Del.,0,0,1,1,0,0,0,0,0,0,0,0,2,3,7
50,2017,22,D.C.,0,0,0,0,0,0,0,2,3,0,0,0,3,9,6
51,2017,22,Fla.,0,0,3,11,7,0,0,4,11,6,8,6,19,155,153
52,2017,22,Ga.,0,0,2,4,8,0,0,4,15,3,0,3,9,55,84
53,2017,22,Md.,0,0,1,1,1,0,0,3,2,0,2,2,10,50,46
54,2017,22,N.C.,0,0,1,4,3,0,0,3,10,26,0,4,9,87,157
55,2017,22,S.C.,0,0,2,6,6,0,0,2,0,3,0,4,16,76,67
56,2017,22,Va.,0,0,3,8,7,0,0,4,24,7,0,3,24,54,73
57,2017,22,W. Va.,0,0,1,0,2,0,0,1,0,0,0,0,2,3,15
58,2017,22,E.S. CENTRAL,1,0,1,5,8,0,1,12,76,92,2,13,31,344,470
59,2017,22,Ala.,0,0,1,0,4,0,0,4,12,1,0,2,7,39,91
60,2017,22,Ky.,0,0,1,1,1,0,0,2,10,88,1,7,27,228,325
61,2017,22,Miss.,1,0,1,2,0,0,0,8,18,0,0,0,2,12,1
62,2017,22,Tenn.,0,0,1,2,3,0,0,6,36,3,1,3,9,65,53
63,2017,22,W.S. CENTRAL,0,0,2,12,18,3,40,335,965,23,37,30,214,686,462
64,2017,22,Ark.,0,0,1,0,1,0,19,273,530,0,0,2,12,77,20
65,2017,22,La.,0,0,1,3,2,0,0,3,11,0,0,1,6,28,26
66,2017,22,Okla.,0,0,1,0,1,1,4,93,124,0,0,0,59,7,2
67,2017,22,Tex.,0,0,2,9,14,2,4,56,300,23,37,25,140,574,414
68,2017,22,MOUNTAIN,0,0,2,9,8,2,1,13,118,37,22,31,68,798,761
69,2017,22,Ariz.,0,0,1,3,1,0,0,12,28,4,7,5,17,219,185
70,2017,22,Colo.,0,0,2,2,0,1,0,10,52,10,12,12,28,288,331
71,2017,22,Idaho,0,0,1,1,1,0,0,2,5,1,0,1,8,18,40
72,2017,22,Mont.,0,0,1,0,0,1,0,3,3,19,3,0,18,36,9
73,2017,22,Nev.,0,0,2,1,3,0,0,1,4,2,0,0,6,29,21
74,2017,22,N. Mex.,0,0,1,1,1,0,0,1,0,0,0,3,12,88,59
75,2017,22,Utah,0,0,1,1,2,0,0,9,26,1,0,5,14,112,102
76,2017,22,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,5,8,14
77,2017,22,PACIFIC,1,2,16,47,55,0,4,160,672,39,12,36,656,671,756
78,2017,22,Alaska,0,0,1,1,3,0,0,2,2,0,0,2,10,17,45
79,2017,22,Calif.,1,1,6,26,42,0,2,11,60,36,2,28,50,423,586
80,2017,22,Hawaii,0,0,0,0,1,0,0,9,40,0,0,0,5,11,32
81,2017,22,Oreg.,0,0,3,14,9,0,1,5,38,3,0,3,13,79,93
82,2017,22,Wash.,0,0,13,6,0,0,0,152,532,0,10,0,618,141,0
83,2017,22,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,22,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,22,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,22,P.R.,0,0,1,1,0,0,0,1,1,1,0,0,1,2,8
87,2017,22,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2017,23,UNITED STATES,0,6,21,157,194,26,150,512,"3,390","1,714",140,291,"1,206","5,901","6,960"
22,2017,23,NEW ENGLAND,0,0,1,3,11,0,2,16,58,239,7,17,73,369,333
23,2017,23,Conn.,0,0,1,0,3,0,0,2,5,33,0,1,6,28,51
24,2017,23,Maine,0,0,0,0,1,0,0,4,1,4,6,7,19,194,106
25,2017,23,Mass.,0,0,1,2,7,0,1,12,44,194,0,3,11,39,69
26,2017,23,N.H.,0,0,0,0,0,0,0,1,2,8,0,1,4,15,32
27,2017,23,R.I.,0,0,0,0,0,0,0,6,6,0,0,0,19,20,20
28,2017,23,Vt.,0,0,1,1,0,0,0,0,0,0,1,3,47,73,55
29,2017,23,MID. ATLANTIC,0,0,3,16,21,3,13,33,327,44,18,44,103,677,"1,259"
30,2017,23,N.J.,0,0,1,1,5,0,1,4,19,15,0,8,18,99,258
31,2017,23,N.Y. (Upstate),0,0,2,6,4,3,4,23,102,10,18,10,33,201,279
32,2017,23,N.Y. City,0,0,3,4,7,0,4,19,107,16,0,3,14,37,145
33,2017,23,Pa.,0,0,1,5,5,0,1,15,99,3,0,20,86,340,577
34,2017,23,E.N. CENTRAL,0,0,6,17,23,2,8,28,328,594,16,67,153,"1,135","1,480"
35,2017,23,Ill.,0,0,2,4,9,0,3,22,199,268,0,16,41,197,412
36,2017,23,Ind.,0,0,2,3,5,0,1,16,29,244,1,3,11,97,80
37,2017,23,Mich.,0,0,1,2,2,0,0,2,14,10,1,8,21,187,122
38,2017,23,Ohio,0,0,3,8,4,2,1,8,49,51,14,18,38,385,389
39,2017,23,Wis.,0,0,1,0,3,0,0,15,37,21,0,20,70,269,477
40,2017,23,W.N. CENTRAL,0,0,2,9,13,3,19,84,717,594,1,32,80,483,682
41,2017,23,Iowa,0,0,1,0,2,1,5,15,85,527,0,2,19,30,60
42,2017,23,Kans.,0,0,2,2,2,0,0,23,155,6,0,3,10,59,51
43,2017,23,Minn.,0,0,1,0,4,0,0,11,48,18,0,17,41,186,389
44,2017,23,Mo.,0,0,1,5,3,2,11,72,416,3,1,6,33,141,70
45,2017,23,Nebr.,0,0,1,2,1,0,0,4,2,29,0,2,5,39,94
46,2017,23,N. Dak.,0,0,0,0,0,0,0,2,11,9,0,1,5,26,10
47,2017,23,S. Dak.,0,0,0,0,1,0,0,2,0,2,0,0,2,2,8
48,2017,23,S. ATLANTIC,0,1,5,36,35,0,3,7,69,48,15,26,46,527,639
49,2017,23,Del.,0,0,1,1,0,0,0,0,0,0,0,0,2,3,8
50,2017,23,D.C.,0,0,0,0,0,0,0,2,3,0,0,0,3,9,6
51,2017,23,Fla.,0,0,3,11,7,0,0,4,11,7,11,6,19,166,156
52,2017,23,Ga.,0,0,2,4,9,0,0,4,15,3,0,3,9,55,88
53,2017,23,Md.,0,0,1,1,1,0,0,3,2,0,1,2,10,51,50
54,2017,23,N.C.,0,0,1,4,3,0,0,2,14,26,0,4,9,92,164
55,2017,23,S.C.,0,0,2,6,6,0,0,2,0,5,2,4,16,81,73
56,2017,23,Va.,0,0,3,8,7,0,0,4,24,7,1,3,24,67,79
57,2017,23,W. Va.,0,0,1,1,2,0,0,1,0,0,0,0,2,3,15
58,2017,23,E.S. CENTRAL,0,0,1,6,8,1,1,12,78,92,8,13,31,381,476
